habits	habit	nn2
coastal	coastal	jj
Jay	jay	np1
showcase	showcase	nn1
thought	think	vvd|vvn
regard	regard	nn1
remembering	remember	vvg
Cabinet	cabinet	nn1
teenagers	teenager	nn2
commonly	commonly	rr
subscribe	subscribe	vvi
medication	medication	nn1
Switzerland	switzerland	np1
reading	reading	nn1
sells	sell	vvz
beaten	beat	vvn
own	own	vvi
nurses	nurse	nn2
surrounded	surround	vvn
occasionally	occasionally	rr
that	that	dd1|cst|rg
installation	installation	nn1
whilst	whilst	cs
moved	move	vvn|vvd
Lisa	lisa	np1
ambassador	ambassador	nn1
Q	q	zz1|np1
consultation	consultation	nn1
riding	ride	vvg
Turkish	turkish	jj
gradually	gradually	rr
Arizona	arizona	np1
recommendation	recommendation	nn1
brought	bring	vvn|vvd
accompanied	accompany	vvn
Agriculture	agriculture	nn1
Prince	prince	nn1
advance	advance	nn1
runs	run	nn2|vvz
sudden	sudden	jj
straight	straight	rr|jj
missed	miss	vvd
liked	like	vvd
calendar	calendar	nn1
arena	arena	nn1
shift	shift	nn1
iOS	-	nn2
anger	anger	nn1
straight	straight	rr
discovered	discover	vvn
contributing	contribute	vvg
Roger	roger	np1
diplomatic	diplomatic	jj
Visit	visit	vv0
tobacco	tobacco	nn1
experiment	experiment	nn1
origin	origin	nn1
Gold	gold	nn1|jj
viable	viable	jj
fingers	finger	nn2
euro	euro	nn1
verified	verified	jj
likes	like	vvz
penalties	penalty	nn2
Motors	motor	nn2
samples	sample	nn2
indicates	indicate	vvz
detention	detention	nn1
discover	discover	vvi
Chief	chief	nnb
place	place	vvi
remained	remain	vvd
arrangement	arrangement	nn1
Windows	windows	np1|nn2
conflicts	conflict	nn2
internationally	internationally	rr
Girls	girl	nn2
sound	sound	nn1|jj
Video	video	nn1
travelling	travel	vvg
connection	connection	ii32
clock	clock	nn1
Trust	trust	nn1
name	name	vvi
Le	le	np1
ripple	ripple	nn1
limits	limit	nn2
muscle	muscle	nn1
hosting	host	vvg
Keep	keep	vv0
protecting	protect	vvg
Commerce	commerce	nn1
patient	patient	nn1|jj
other	others	nn1|jj
Newspaper	newspaper	nn1
equivalent	equivalent	nn1|jj
rid	rid	vvn
walk	walk	nn1
arrive	arrive	vvi
memorial	memorial	nn1
None	none	pn
AM	am	ra
enthusiasm	enthusiasm	nn1
pub	pub	nn1
argued	argue	vvd
Anna	anna	np1
drought	drought	nn1
requested	request	vvn
screens	screen	nn2
Australians	australian	nn2
Sciences	science	nn2
cocaine	cocaine	nn1
living	living	nn1
evident	evident	jj
and	and	rr31
responsibilities	responsibility	nn2
safely	safely	rr
buried	bury	vvn
cattle	cattle	nn2
advocates	advocate	nn2
cake	cake	nn1
desk	desk	nn1
Tell	tell	vv0
Dean	dean	np1
indication	indication	nn1
circle	circle	nn1
arriving	arrive	vvg
Climate	climate	nn1
little	little	rr22|jj
regarded	regard	vvn
happiness	happiness	nn1
Valley	valley	nn1|np1
covers	cover	vvz
traced	trace	vvn
businessman	businessman	nn1
Fort	fort	np1
belt	belt	nn1
Think	think	vv0
Cancer	cancer	nn1
struck	strike	vvn
Dallas	dallas	np1
Keith	keith	np1
tested	test	vvn
exceptional	exceptional	jj
tension	tension	nn1
Conservative	conservative	jj|nn1
rental	rental	nn1
laptop	laptop	nn1
boost	boost	nn1
excited	excited	jj
Seattle	seattle	np1
appreciate	appreciate	vvi
volumes	volume	nn2
plans	plan	vvz
Remember	remember	vv0
contributed	contribute	vvn
Unit	unit	nn1
contacted	contact	vvn
recognize	recognize	vvi
traders	trader	nn2
addiction	addiction	nn1
carrier	carrier	nn1
dynamic	dynamic	jj
etc.	etc	ra
grid	grid	nn1
monetary	monetary	jj
final	final	nn1
knife	knife	nn1
above	above	jj
fall	fall	vv0
urged	urge	vvd
attendance	attendance	nn1
suggested	suggest	vvd|vvn
wondering	wonder	vvg
point	point	vvi
chaos	chaos	nn1
islands	island	nn2
stopped	stop	vvd
Josh	josh	np1
representation	representation	nn1
Thanks	thanks	nn2
achieving	achieve	vvg
electrical	electrical	jj
buying	buy	vvg|nn1
Jacob	jacob	np1
Apart	apart	ii21
array	array	nn1
underway	underway	rr
grass	grass	nn1
quarters	quarter	nn2
enjoyed	enjoy	vvd
signal	signal	nn1
enter	enter	vv0
adviser	adviser	nn1
improving	improve	vvg
suggested	suggest	vvn
Sharma	sharma	np1
rescue	rescue	nn1
literary	literary	jj
Abu	abu	np1
insights	insight	nn2
suggestions	suggestion	nn2
Money	money	nn1
tenure	tenure	nn1
formula	formula	nn1
20%	20%	m
Video	video	nn1|vv0
appearing	appear	vvg
addressed	address	vvn
pay	pay	vv0|nn1
Adobe	adobe	nn1
advert	advert	nn1
prosecutor	prosecutor	nn1
significance	significance	nn1
moderated	moderate	vvn
Stuart	stuart	np1
fun	fun	jj
founded	found	vvn
Belfast	belfast	np1
memorable	memorable	jj
called	call	vvd
Nokia	nokia	np1
audit	audit	nn1
certificate	certificate	nn1
wickets	wicket	nn2
Very	very	rg
retailer	retailer	nn1
win	win	vv0|nn1
mall	mall	nn1
toxic	toxic	jj
sort	sort	rr21
Ten	ten	mc
opt	opt	vv0
less	less	rgr|dar
managed	manage	vvd|vvn
Treasury	treasury	nn1
research	research	nn1|vv0
optimistic	optimistic	jj
Rome	rome	np1
ranks	rank	nn2
parks	park	nn2
open	open	vv0
below	below	rl|ii
but	but	rr22
given	given	jj
Be	be	vb0
shared	shared	jj
walk	walk	vv0
instruments	instrument	nn2
urgent	urgent	jj
refused	refuse	vvd|vvn
Nobody	nobody	pn1
alliance	alliance	nn1
little	little	da1|rr
youngest	young	jjt
referred	refer	vvn
respect	respect	ii32
features	feature	vvz
Articles	article	nn2
Lincoln	lincoln	np1
seeds	seed	nn2
protected	protect	vvn
tactics	tactic	nn2
Bell	bell	np1
skilled	skilled	jj
Associated	associated	jj
interaction	interaction	nn1
publishers	publisher	nn2
exclusively	exclusively	rr
vendors	vendor	nn2
left	left	jj|vvn|nn1
drive	drive	nn1|vv0
select	select	jj|vv0
creditors	creditor	nn2
Environmental	environmental	jj
mines	mine	nn2
Arsenal	arsenal	np1
economist	economist	nn1
prayers	prayer	nn2
fired	fire	vvn
East	east	np1
supply	supply	nn1|vv0
stolen	steal	vvn
sort	sort	nn1|rr21
thank	thank	vvi
visits	visit	nn2
breath	breath	nn1
discussing	discuss	vvg
IPL	ipl	np1
Brisbane	brisbane	np1
defined	define	vvn
pass	pass	nn1
on	on	rr33
recording	recording	nn1|vvg
Formula	formula	nn1
British	british	np1
panels	panel	nn2
Rs.	-	nnu2
mountains	mountain	nn2
reach	reach	nn1
Control	control	nn1
Governor	governor	nnb
causes	cause	vvz
NEW	new	np1
secret	secret	nn1|jj
ladies	lady	nn2
Engineering	engineering	nn1
Transport	transport	nn1
productive	productive	jj
dropping	drop	vvg
copyright	copyright	nn1
realistic	realistic	jj
welcome	welcome	vv0
welcome	welcome	jj
leading	lead	vvg|jj
Recent	recent	jj
being	be	vbg|nn1
backed	back	vvn
killings	killing	nn2
Comment	comment	nn1
Queen	queen	nnb
spending	spending	nn1|vvg
complete	complete	vv0
electoral	electoral	jj
outside	outside	jj
shared	share	vvd
requiring	require	vvg
Library	library	nn1
jet	jet	nn1
appeal	appeal	vvi
forgotten	forget	vvn
deployed	deploy	vvn
1st	1st	md
retain	retain	vvi
Can	can	vm
challenge	challenge	vvi
gross	gross	jj
Once	once	rr
J.	xx|j	np1
Prize	prize	nn1
explaining	explain	vvg
intentions	intention	nn2
emerging	emerging	jj|vvg
Mohammed	mohammed	np1
demonstrate	demonstrate	vvi
plan	plan	vv0
experienced	experienced	jj
dust	dust	nn1
precious	precious	jj
flew	fly	vvd
paying	pay	vvg|jj
Right	right	rr
Luke	luke	np1
accidents	accident	nn2
cope	cope	vvi
deep	deep	rr|jj
Kingdom	kingdom	np1
fit	fit	jj
enhance	enhance	vv0
arguing	argue	vvg
seventh	seventh	md
Convention	convention	nn1
lyrics	lyrics	nn2
Rappler	-	np1|nn1
Photograph	photograph	nn1|vv0
General	general	jj
doubt	doubt	rr22
albums	album	nn2
wooden	wooden	jj
parade	parade	nn1
harassment	harassment	nn1
distinct	distinct	jj
vessels	vessel	nn2
delay	delay	nn1
imagination	imagination	nn1
radar	radar	nn1
entered	enter	vvn
Mount	mount	nnl1
starting	start	vvg|nn1
accused	accuse	vvn|vvd
expected	expect	vvd
hat	hat	nn1
pulling	pull	vvg
treating	treat	vvg
voluntary	voluntary	jj
Heart	heart	nn1
Hot	hot	jj
Natural	natural	jj
pocket	pocket	nn1
left	leave	vvd|vvn|jj
Source	source	nn1
Major	major	nnb
full-time	full-time	jj
nurse	nurse	nn1
lies	lie	vvz|nn2
offered	offer	vvd|vvn
neighbouring	neighbouring	jj
ICC	icc	np1
meters	meter	nn2
Rogers	rogers	np1
issues	issue	nn2|vvz
harsh	harsh	jj
results	result	nn2|vvz
Carter	carter	np1
kind	kind	rr21|nn1
revolutionary	revolutionary	jj
renowned	renowned	jj
mess	mess	nn1
attacked	attack	vvn
flexible	flexible	jj
works	works	nn|vvz
corporation	corporation	nn1
Zuma	zuma	np1
churches	church	nn2
Read	read	vv0|vvn
functionality	functionality	nn1
instructions	instruction	nn2
hide	hide	vvi
Season	season	nnt1
rating	rating	nn1|vvg
tape	tape	nn1
stand	stand	nn1
produce	produce	vv0
Gold	gold	nn1
applying	apply	vvg
earned	earn	vvd
offerings	offering	nn2
market	market	vv0|nn1
C	c	zz1|np1
subscription	subscription	nn1
crowds	crowd	nn2
bulk	bulk	nn1
publicity	publicity	nn1
talked	talk	vvd
opposed	opposed	ii32
Insurance	insurance	nn1
trophy	trophy	nn1
Nov	nov	npm1
scrutiny	scrutiny	nn1
stop	stop	nn1
missed	miss	vvn
complex	complex	jj|nn1
of	of	ii22|cs22
suspended	suspend	vvn
trading	trading	nn1|vvg
Death	death	nn1
ST	st	np1
rose	rise	vvd|nn1
Morris	morris	np1
HD	hd	np1
Similarly	similarly	rr
learning	learning	nn1|vvg
prevention	prevention	nn1
retired	retired	jj
downtown	downtown	jj
prayer	prayer	nn1
offering	offer	vvg|nn1
fleet	fleet	nn1
enjoyed	enjoy	vvn
Zimbabwe	zimbabwe	np1
served	serve	vvn|vvd
proven	prove	vvn
high-profile	high-profile	jj
smartphones	smartphone	nn2
equipped	equip	vvn
his	his	appge|ppge
barriers	barrier	nn2
recalled	recall	vvd
dishes	dish	nn2
entered	enter	vvd
train	train	vvi
Independent	independent	jj|np1|nn1
Palestinian	palestinian	jj|nn1
most	most	rrt
paid	pay	vvd|vvn
referendum	referendum	nn1
Missouri	missouri	np1
wisdom	wisdom	nn1
progressive	progressive	jj
stomach	stomach	nn1
Note	note	vv0|nn1
phrase	phrase	nn1
assess	assess	vvi
encounter	encounter	vv0
accountability	accountability	nn1
resolve	resolve	vvi
Coalition	coalition	nn1
Seven	seven	mc
divorce	divorce	nn1
overcome	overcome	vvi
entries	entry	nn2
Ron	ron	np1
convicted	convict	vvn|jj
discussed	discuss	vvn
plan	plan	vvi
right	right	rr|jj
delivers	deliver	vvz
overseas	overseas	rl
Douglas	douglas	np1
sake	sake	nn1
perform	perform	vv0
put	put	vvd|vv0|vvn
Aaron	aaron	np1
Subscribe	subscribe	vv0
Kingston	kingston	np1
openly	openly	rr
subscriptions	subscription	nn2
destroy	destroy	vvi
spread	spread	vvi
serving	serve	vvg|nn1
rap	rap	vv0|nn1
expenditure	expenditure	nn1
damaged	damage	vvn
eager	eager	jj
shooting	shoot	vvg
curious	curious	jj
applies	apply	vvz
Amy	amy	np1
exploring	explore	vvg
Philadelphia	philadelphia	np1
launching	launch	vvg
humanitarian	humanitarian	jj
Championships	championship	nn2
Junior	junior	jj
attacks	attack	nn2|vvz
passage	passage	nn1
Manhattan	manhattan	np1
forth	forth	rr
a.m	am	ra
violations	violation	nn2
amp	amp	nn1
immune	immune	jj
Point	point	nn1
co-founder	co-founder	nn1
filled	fill	vvn|vvd
filling	fill	vvg
novel	novel	nn1
grandmother	grandmother	nn1
acceptance	acceptance	nn1
accommodate	accommodate	vvi
allies	ally	nn2
object	object	nn1
rating	rating	nn1
living	living	nn1|jj
any	any	dd|rr
smoke	smoke	nn1
bear	bear	vvi
Between	between	ii
batsman	batsman	nn1
video	video	nn1|vv0
Girl	girl	nn1
Taiwan	taiwan	np1
battles	battle	nn2
little	little	jj|da1
housing	house	vvg|nn1
titled	title	vvn
Instead	instead	ii21
inclusion	inclusion	nn1
Arthur	arthur	np1
recruitment	recruitment	nn1
sets	set	nn2
enterprises	enterprise	nn2
near	near	ii|rl
communicate	communicate	vvi
below	below	rg
interactive	interactive	jj
Defense	defense	nn1
smooth	smooth	jj
Parker	parker	np1
Oct	oct	npm1
institutional	institutional	jj
case	case	cs22
transparent	transparent	jj
formerly	formerly	rr
Hughes	hughes	np1
opponent	opponent	nn1
changing	change	vvg|jj
excessive	excessive	jj
vocal	vocal	jj
conducting	conduct	vvg
TNN	tnn	np1
afterwards	afterwards	rt
Google	google	nn1|np1
visa	visa	nn1
Roberts	roberts	np1
remarks	remark	nn2
update	update	nn1
deposits	deposit	nn2
clear	clear	vvi
rear	rear	jj|nn1
obligation	obligation	nn1
radiation	radiation	nn1
saved	save	vvn
introducing	introduce	vvg
Oliver	oliver	np1
guard	guard	nn1
contents	content	nn2
seed	seed	nn1
Cook	cook	np1
invested	invest	vvn
change	change	vv0
flagship	flagship	nn1
athlete	athlete	nn1
acquire	acquire	vvi
restore	restore	vvi
winning	winning	jj
manages	manage	vvz
working	working	jj
raised	raise	vvn|vvd
concrete	concrete	jj|nn1
Iraqi	iraqi	jj
Most	most	rgt
running	run	vvg|jj
across	across	ii|rl
Galway	galway	np1
missing	missing	jj
reviews	review	nn2
wanted	want	vvn
receives	receive	vvz
military	military	nn1|jj
incentives	incentive	nn2
sexy	sexy	jj
precisely	precisely	rr
Austin	austin	np1
winning	win	vvg|jj
rose	rise	vvd
Karachi	karachi	np1
leather	leather	nn1
Author	author	nn1
disability	disability	nn1
craft	craft	nn1
Friends	friend	nn2
Always	always	rr
outbreak	outbreak	nn1
plea	plea	nn1
flexibility	flexibility	nn1
arrives	arrive	vvz
branches	branch	nn2
adopt	adopt	vvi
financially	financially	rr
organised	organize	vvn
fuelled	fuell	vvn|vvd
cut	cut	nn1
reception	reception	nn1
given	given	cs21
capability	capability	nn1
represented	represent	vvn
Jr	jr	nna
cutting	cut	vvg
2nd	2nd	md
suggestion	suggestion	nn1
calls	call	vvz|nn2
leave	leave	nn1
obligations	obligation	nn2
Rappler	-	nn1|np1
that	that	cst|dd1|rg
privilege	privilege	nn1
delighted	delighted	jj
removing	remove	vvg
pulled	pull	vvn
comeback	comeback	nn1
technological	technological	jj
Google	google	vv0|nn1
instrument	instrument	nn1
Jeremy	jeremy	np1
entrepreneur	entrepreneur	nn1
Ann	ann	np1
humour	humor	nn1
closer	closer	jjr
steady	steady	jj
frustration	frustration	nn1
Nearly	nearly	rr
pot	pot	nn1
poetry	poetry	nn1
offenders	offender	nn2
accepting	accept	vvg
priorities	priority	nn2
tables	table	nn2
Day	day	np1
arguably	arguably	rr
toys	toy	nn2
missing	missing	jj|vvg
Duchess	duchess	nn1
	-	ii
estimate	estimate	nn1
supportive	supportive	jj
grandfather	grandfather	nn1
stating	state	vvg
Bible	bible	nn1
picked	pick	vvd
regulator	regulator	nn1
friendship	friendship	nn1
unnecessary	unnecessary	jj
hugely	hugely	rr
set	set	vvd
egg	egg	nn1
robbery	robbery	nn1
living	live	vvg|jj
go	go	nn1
cats	cat	nn2
profitable	profitable	jj
shadow	shadow	nn1
declined	decline	vvd|vvn
argue	argue	vv0
present	present	rr22
bizarre	bizarre	jj
traditionally	traditionally	rr
1950s	1950s	mc2
Tourism	tourism	nn1
involve	involve	vvi
stopping	stop	vvg
bones	bone	nn2
cultures	culture	nn2
specialist	specialist	nn1
folk	folk	nn
Awards	award	nn2|vvz
material	material	nn1|jj
Garden	garden	nn1
feed	feed	vvi
As	as	rg
realized	realize	vvd
planes	plane	nn2
fossil	fossil	nn1
US	us	np1|ppio2
Mario	mario	np1
right	right	nn1|rr|jj
Forces	force	nn2
Furthermore	furthermore	rr
objectives	objective	nn2
Bar	bar	nn1
ignore	ignore	vvi
engaged	engage	vvn
collecting	collect	vvg
instances	instance	nn2
rejected	reject	vvn
edit	edit	vvi
Bloomberg	bloomberg	np1
driving	driving	jj
employed	employ	vvn
devastating	devastating	jj
Master	master	nn1
Before	before	cs
loyal	loyal	jj
inches	inch	nnu2
endorse	endorse	vvi
restoration	restoration	nn1
Check	check	vv0
included	include	vvn|vvd
wanted	want	vvn|vvd
level	level	jj|nn1
artificial	artificial	jj
obesity	obesity	nn1
Prof	professor	nnb
PM	pm	np1|ra
Shanghai	shanghai	np1
Hindu	hindu	jj
glory	glory	nn1
disclosed	disclose	vvn
Up	up	rp
zones	zone	nn2
combined	combine	vvn
presidency	presidency	nn1
Danny	danny	np1
bound	bind	vvn
hopeful	hopeful	jj
preventing	prevent	vvg
head	head	vvi
remained	remain	vvn
nice	nice	jj|rr
Oregon	oregon	np1
concentration	concentration	nn1
Forest	forest	nn1
casual	casual	jj
drink	drink	vvi
Brooklyn	brooklyn	np1
referred	refer	vvn|vvd
Organization	organization	nn1
quietly	quietly	rr
hit	hit	nn1
organ	organ	nn1
qualify	qualify	vvi
Saudi	saudi	jj
participating	participating	jj
Out	out	ii21
quest	quest	nn1
youngsters	youngster	nn2
is	is	rex22
asylum	asylum	nn1
objective	objective	nn1
default	default	nn1
barrel	barrel	nn1
But	but	ii21|ccb
icon	icon	nn1
easier	easy	rrr|jjr
Line	line	nn1
ruling	ruling	nn1|jj
bowler	bowler	nn1
countless	countless	jj
trio	trio	nn1
lawmakers	lawmaker	nn2
Warren	warren	np1
reminded	remind	vvn
Later	later	rrr|jjr
bowling	bowling	nn1
Ltd.	ltd	jj
opposite	opposite	jj
like	like	vv0|ii
hosted	host	vvn
lost	lost	jj
develop	develop	vv0
dignity	dignity	nn1
airlines	airline	nn2
purchased	purchase	vvn
Crime	crime	nn1
King	king	np1|nn1
Rangers	ranger	nn2
Milan	milan	np1
stick	stick	vvi
lost	lose	vvn|vvd
Nature	nature	nn1
appreciation	appreciation	nn1
love	love	nn1|vv0
forests	forest	nn2
D	d	zz1
preliminary	preliminary	jj
operated	operate	vvn
pay	pay	nn1|vv0
margins	margin	nn2
Susan	susan	np1
Lions	lion	nn2
beneath	beneath	ii
since	since	cs|rr
win	win	nn1
migration	migration	nn1
i	i	mc1|zz1
facilitate	facilitate	vvi
beside	beside	ii
count	count	nn1
endless	endless	jj
lived	live	vvd|vvn
raised	raise	vvd|vvn
principal	principal	jj|nn1
releasing	release	vvg
veteran	veteran	jj|nn1
Marc	marc	np1
Golf	golf	nn1
ugly	ugly	jj
curriculum	curriculum	nn1
rehabilitation	rehabilitation	nn1
more	more	rrr|dar|rgr
circuit	circuit	nn1
suffer	suffer	vv0
Because	because	ii21
Muhammad	muhammad	np1
newest	new	jjt
uncomfortable	uncomfortable	jj
citizenship	citizenship	nn1
Intel	intel	np1
added	added	jj
radical	radical	jj|nn1
stop	stop	vv0
thick	thick	jj
ending	end	vvg
Scientists	scientist	nn2
Will	will	vm
realised	-	vvd
understands	understand	vvz
logic	logic	nn1
bathroom	bathroom	nn1
publications	publication	nn2
rely	rely	vvi
allowed	allow	vvd|vvn
publishes	publish	vvz
patient	patient	jj|nn1
Aquino	aquino	np1
Private	private	jj
his	his	ppge
biological	biological	jj
ground	ground	nn1|jj
producing	produce	vvg|jj
inequality	inequality	nn1
demonstration	demonstration	nn1
predict	predict	vvi
met	meet	vvd|vvn
priced	price	vvn
buyer	buyer	nn1
pack	pack	nn1
landmark	landmark	nn1
van	van	nn1
accept	accept	vv0
threatened	threaten	vvn
nomination	nomination	nn1
help	help	vv0|nn1
brown	brown	jj
rounds	round	nn2
most	most	rrt|rgt
Johnny	johnny	np1
gaining	gain	vvg
Rick	rick	np1
reach	reach	vv0
thereby	thereby	rr
promising	promising	jj
proved	prove	vvd|vvn
fruits	fruit	nn2
satisfaction	satisfaction	nn1
contractors	contractor	nn2
rates	rate	nn2|vvz
proved	prove	vvn
Honda	honda	np1
clever	clever	jj
jurisdiction	jurisdiction	nn1
shot	shoot	vvd
emerging	emerging	jj
beings	being	nn2
firmly	firmly	rr
costly	costly	jj
Myanmar	myanmar	np1
convention	convention	nn1
play	play	vv0|nn1
caused	cause	vvd
expected	expected	jj
holders	holder	nn2
Rachel	rachel	np1
Gaza	gaza	np1
occurs	occur	vvz
installed	install	vvn
Partners	partner	nn2
distant	distant	jj
viral	viral	jj
Aug	aug	npm1
random	random	jj
Pope	pope	nnb
except	except	cs
attended	attend	vvn
app	app	nn1|vv0
qualities	quality	nn2
Ads	ad	nn2
sold	sell	vvd|vvn
scored	score	vvn
youths	youth	nn2
responding	respond	vvg
Young	young	np1
garbage	garbage	nn1
notably	notably	rr
dependent	dependent	jj
access	access	nn1|vv0
above	above	ii|rl
less	less	rrr
regulators	regulator	nn2
Cooper	cooper	np1
Latin	latin	jj
enables	enable	vvz
estimates	estimate	nn2
longer	long	jjr|rrr
midnight	midnight	nnt1
brains	brain	nn2
Catherine	catherine	np1
Birmingham	birmingham	np1
sentiment	sentiment	nn1
unity	unity	nn1
priest	priest	nn1
structural	structural	jj
agrees	agree	vvz
genuinely	genuinely	rr
offering	offering	nn1
matches	match	nn2|vvz
Darren	darren	np1
replacing	replace	vvg
Review	review	nn1
bowlers	bowler	nn2
trauma	trauma	nn1
rely	rely	vv0
finest	fine	jjt
short-term	short-term	jj
awful	awful	jj
Delta	delta	nn1
cigarettes	cigarette	nn2
lease	lease	nn1
establishing	establish	vvg
instantly	instantly	rr
albeit	albeit	cs
dating	date	vvg
Recently	recently	rr
jumped	jump	vvd
classical	classical	jj
PHOTO	photo	nn1
Brad	brad	np1
injured	injure	vvn
electronics	electronics	nn1
Duncan	duncan	np1
team	team	nn1|vv0
Act	act	nn1|vv0
command	command	nn1
boxing	boxing	nn1
developing	develop	vvg|jj
neighbour	neighbor	nn1
PDP	pdp	np1
check	check	nn1
online	online	rr
quoted	quote	vvn
Conservatives	conservative	nn2
Initiative	initiative	nn1
Publishers	publisher	nn2
partnerships	partnership	nn2
traditions	tradition	nn2
briefly	briefly	rr
subscribing	subscribe	vvg
Captain	captain	nnb
deny	deny	vvi
legislative	legislative	jj
Jean	jean	np1
Long	long	jj
told	tell	vvn|vvd
Aboriginal	aboriginal	jj
justify	justify	vvi
bands	band	nn2
abilities	ability	nn2
interpretation	interpretation	nn1
Blair	blair	np1
earned	earn	vvn
applicants	applicant	nn2
More	more	rgr|rrr
written	written	jj|vvn
Blues	blue	nn2
threatening	threaten	vvg
branding	brand	vvg
exam	exam	nn1
ought	ought	vmk
chart	chart	nn1
combat	combat	nn1
Top	top	jj|nn1
email	e-mail	vv0|nn1
allowed	allow	vvd
proposed	propose	vvn
Practice	practice	nn1
set	set	vvd|vv0
layer	layer	nn1
ruled	rule	vvn
Warner	warner	np1
themes	theme	nn2
worthy	worthy	jj
vice-president	vice-president	nn1
Hover	hover	vv0
poses	pose	vvz
integrated	integrated	jj
declined	decline	vvd
issue	issue	vvi
Larry	larry	np1
examine	examine	vvi
continued	continue	vvn
married	marry	vvn
launched	launch	vvn|vvd
cousin	cousin	nn1
Perry	perry	np1
mysterious	mysterious	jj
vibrant	vibrant	jj
A.	-	np1
monitor	monitor	nn1|vv0
till	till	ii
resident	resident	nn1|jj
pulled	pull	vvd
fortune	fortune	nn1
beloved	beloved	jj
counsel	counsel	nn1
loyalty	loyalty	nn1
record	record	vvi
password	password	nn1
mining	mining	nn1|vvg
deliberately	deliberately	rr
generated	generate	vvn
